abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
"A daughter reflects on the demands of caring for her mother, and the effects it has on her son.",https://www.nytimes.com/2009/08/23/fashion/23genb.html,"A daughter reflects on the demands of caring for her mother, and the effects it has on her son.","UPPER SADDLE RIVER, N.J.",ST,2,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/23/fashion/23genb600.1.jpg', 'height': 331, 'width': 600, 'legacy': {'xlarge': 'images/2009/08/23/fashion/23genb600.1.jpg', 'xlargewidth': 600, 'xlargeheight': 331}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/23/fashion/23genb600.1.jpg', 'height': 331, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/23/fashion/23genb75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/08/23/fashion/23genb75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Parenting', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Elder Care', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}]",2009-08-21T20:33:13+0000,article,Styles,Fashion & Style,News,nyt://article/e8d7a718-d65e-5461-9625-f6d9074ebddc,1315,nyt://article/e8d7a718-d65e-5461-9625-f6d9074ebddc,When You’re Your Mother’s Keeper,Generation B,,When You’re Your Mother’s Keeper,,,,By Michael Winerip,"[{'firstname': 'Michael', 'middlename': None, 'lastname': 'Winerip', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Dr. Norman R. Relkin testified that Brooke Astor’s diminished capacity may have left her unable to understand simple money matters.,https://www.nytimes.com/2009/07/29/nyregion/29astor.html,Dr. Norman R. Relkin testified that Brooke Astor’s diminished capacity may have left her unable to understand simple money matters.,An Alzheimer’s specialist who diagnosed moderate dementia in Brooke Astor in 2001 testified on Tuesday that her condition significantly declined during the next three years.,A,16,The New York Times,[],"[{'name': 'persons', 'value': 'Astor, Brooke', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Marshall, Anthony D', 'rank': 3, 'major': 'N'}]",2009-07-29T01:00:07+0000,article,Metro,New York,News,nyt://article/76d1a6bc-15ad-506b-993c-4be482b0fbe1,517,nyt://article/76d1a6bc-15ad-506b-993c-4be482b0fbe1,Alzheimer’s Expert Tells of Astor’s Decline,,,Alzheimer’s Expert Tells of Astor’s Decline,,,,By A. G. Sulzberger,"[{'firstname': 'A.', 'middlename': 'G.', 'lastname': 'Sulzberger', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"A small study finds that even when a genetic test for a link to Alzheimer’s disease is positive, people are not distressed.",https://www.nytimes.com/2009/07/16/health/research/16dementia.html,"A small study finds that even when a genetic test for a link to Alzheimer’s disease is positive, people are not distressed.","A genetic test that can find an increased risk of Alzheimer’s disease does no psychological harm to people who take it, even if they test positive for a risky gene, a new study finds. ",A,17,The New York Times,[],"[{'name': 'subject', 'value': 'Dementia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}]",2009-07-15T23:58:46+0000,article,National,Health,News,nyt://article/a215de5b-e748-56bd-9ef6-c45a617b3d2b,1087,nyt://article/a215de5b-e748-56bd-9ef6-c45a617b3d2b,Learning of Risk of Alzheimer’s Seems to Do No Harm,,,Learning of Risk of Alzheimer’s Seems to Do No Harm,,,,By Denise Grady,"[{'firstname': 'Denise', 'middlename': None, 'lastname': 'Grady', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Research,Alzheimer
"When an 86-year-old woman disappeared from her Upper East Side apartment, her son searched for hours. A Chelsea nightclub owner and a bouncer played a part in what happened next.",https://www.nytimes.com/2009/07/15/nyregion/15missing.html,"When an 86-year-old woman disappeared from her Upper East Side apartment, her son searched for hours. A Chelsea nightclub owner and a bouncer played a part in what happened next.","He had taken his usual drive from his home in Glen Rock, N.J., to see his mother at her place on the Upper East Side. He comes twice a week, usually on Saturdays.",A,23,The New York Times,"[{'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/07/15/nyregion/missing_190.jpg', 'height': 254, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}]","[{'name': 'glocations', 'value': 'Chelsea (NYC)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Police Department (NYC)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Upper East Side (NYC)', 'rank': 5, 'major': 'N'}]",2009-07-15T01:52:32+0000,article,Metro,New York,News,nyt://article/904bc4c0-3042-5dd1-a146-3815082689c0,810,nyt://article/904bc4c0-3042-5dd1-a146-3815082689c0,"Missing, With Alzheimer’s Disease, During a Summer Storm",,,"Missing, With Alzheimer’s Disease, During a Summer Storm",,,,By Dominick Tao,"[{'firstname': 'Dominick', 'middlename': None, 'lastname': 'Tao', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
The American health care giant will pay $1 billion to the Irish drug maker Elan to gain access to Alzheimer’s disease treatments.,https://www.nytimes.com/2009/07/03/business/03drug.html,The American health care giant will pay $1 billion to the Irish drug maker Elan to gain access to Alzheimer’s disease treatments.,"Johnson & Johnson, the health care giant, will pay $1 billion to the Irish biotechnology company Elan to gain access to Alzheimer’s disease treatments, the companies said Thursday.",B,4,The New York Times,[],"[{'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Johnson & Johnson Inc', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}]",2009-07-02T13:10:04+0000,article,Business,Business Day,News,nyt://article/5b50a5df-17e6-5ea9-bbfb-f8978bb011cc,480,nyt://article/5b50a5df-17e6-5ea9-bbfb-f8978bb011cc,Johnson & Johnson Buys Access to an Alzheimer’s Drug,,,Johnson & Johnson Buys Access to an Alzheimer’s Drug,,,,By David Jolly,"[{'firstname': 'David', 'middlename': None, 'lastname': 'Jolly', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Anthony D. Marshall’s lawyers contended that Mrs. Astor’s behavior, which others called the symptoms of Alzheimer’s disease, were indications of a need for reassurance and typical absent-mindedness.",https://www.nytimes.com/2009/07/30/nyregion/30astor.html,"Anthony D. Marshall’s lawyers contended that Mrs. Astor’s behavior, which others called the symptoms of Alzheimer’s disease, were indications of a need for reassurance and typical absent-mindedness.","In a day heavy on hypothetical questions, lawyers for Anthony D. Marshall on Wednesday tried to play down any certainty that his mother, Brooke Astor, was hobbled by dementia or Alzheimer’s disease during the period in which she made three disputed changes to her will. ",,,The New York Times,[],"[{'name': 'persons', 'value': 'Astor, Brooke', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Marshall, Anthony D', 'rank': 3, 'major': 'N'}]",2009-07-30T00:00:55+0000,article,Metro,New York,News,nyt://article/cb4d1efd-cea6-5f5b-b46e-6feaf0001f28,470,nyt://article/cb4d1efd-cea6-5f5b-b46e-6feaf0001f28,Defense in Astor Case Argues That She Was Simply Absent-Minded,,,Defense in Astor Case Argues That She Was Simply Absent-Minded,,,,By A. G. Sulzberger,"[{'firstname': 'A.', 'middlename': 'G.', 'lastname': 'Sulzberger', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Alois Alzheimer was the first to note the characteristics of what came to be known as Alzheimer’s disease in a young woman.,https://www.nytimes.com/2009/04/14/health/14first.html,Alois Alzheimer was the first to note the characteristics of what came to be known as Alzheimer’s disease in a young woman.,"In 1906, when Alois Alzheimer, a German psychiatrist, autopsied the brain of a 55-year-old woman, he saw under his microscope the characteristic amyloid plaques and neurofibrillary tangles of dementia. ",D,7,The New York Times,"[{'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/04/13/health/14first.1-190.jpg', 'height': 289, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}]","[{'name': 'subject', 'value': 'Dementia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}]",2009-04-13T20:28:38+0000,article,Science,Health,News,nyt://article/c514dd53-fbfa-5b8b-89da-6e3a742cbf9a,254,nyt://article/c514dd53-fbfa-5b8b-89da-6e3a742cbf9a,Alzheimer’s Disease,First Mention,,"Alzheimer’s Disease, 1935",,,,By Nicholas Bakalar,"[{'firstname': 'Nicholas', 'middlename': None, 'lastname': 'Bakalar', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
HBO prepares to air a four-part series on Alzheimer's disease.,https://newoldage.blogs.nytimes.com/2009/05/08/blogs/08newoldage-the-alzh785.html,HBO prepares to air a four-part series on Alzheimer's disease.,"Today The Times's Alessandra Stanley reviews ""The Alzheimer's Project,"" a new four-part documentary series to begin on Sunday on HBO. The series, made with the assistance of the National Institute on Aging, suggests that breakthroughs in prevention and treatment are not far away. Still, Ms. Stanley writes, ""It is almost impossible to watch even a portion of 'The Alzheimer's Project' on HBO without worrying.""",,,The New York Times,[],[],2009-05-08T17:23:03+0000,article,None,Blogs,Web Log,nyt://article/ee156a57-be5c-59df-95db-5332fa03890b,109,nyt://article/ee156a57-be5c-59df-95db-5332fa03890b,The Alzheimer's Project,The New Old Age,,The Alzheimer&#39;s Project,,,,By THE NEW YORK TIMES,[],The New York Times,,Alzheimer
"Dr. Daniel Silverman addresses the issues of cancer treatment, memory loss, Alzheimer's disease and attention deficit disorder.",https://consults.blogs.nytimes.com/2009/08/17/blogs/17consults-a-writer2395.html,"Dr. Daniel Silverman addresses the issues of cancer treatment, memory loss, Alzheimer's disease and attention deficit disorder.","Personal Health columnist Jane Brody recently wrote about chemo brain, the sometimes prolonged mental fogginess that can follow cancer treatments, in ""The Fog That Follows Chemotherapy"" and ""Taking Steps to Cope With Chemo Brain."" Dr. Daniel Silverman, a leading researcher in the field and co-author with Idelle Davidson of ""Your Brain After Chemo"" joined the Consults blog to answer readers' questions. Here, Dr. Silverman responds to two readers' concerns about chemotherapy, Alzheimer's disease and attention deficit disorder.",,,The New York Times,[],[],2009-08-17T15:07:02+0000,article,None,Blogs,Web Log,nyt://article/bb64007d-4772-5be2-86d6-7e9af980b3d3,1559,nyt://article/bb64007d-4772-5be2-86d6-7e9af980b3d3,Chemotherapy and Alzheimer’s,Consults,,Can Chemotherapy Lead to Alzheimer&#39;s?,,,,By THE NEW YORK TIMES,[],The New York Times,,Alzheimer
HBO prepares to air a four-part series on Alzheimer’s disease.,https://newoldage.blogs.nytimes.com/2009/05/08/the-alzheimers-project/,HBO prepares to air a four-part series on Alzheimer’s disease.,"Today The Times’s Alessandra Stanley reviews “The Alzheimer’s Project,” a new four-part documentary series to begin on Sunday on HBO. The series, made with the assistance of the National Institute on Aging, suggests that breakthroughs in prevention and treatment are not far away. Still, Ms. Stanley writes, “It is almost impossible to watch even a portion of ‘The Alzheimer’s Project’ on HBO without worrying.”",,,The New York Times,[],[],2009-05-08T17:23:03+0000,article,Science,Health,News,nyt://article/7b015793-7ff0-5221-84a9-7e3377faaf34,108,nyt://article/7b015793-7ff0-5221-84a9-7e3377faaf34,The Alzheimer’s Project,The New Old Age,,,,,,By The New York Times,[],The New York Times,,Alzheimer
A unique care program helps the agitation at night that often accompanies Alzheimer's and other forms of dementia.,https://newoldage.blogs.nytimes.com/2009/06/12/blogs/12newoldage-a-nightt1169.html,A unique care program helps the agitation at night that often accompanies Alzheimer's and other forms of dementia.,"Cara Buckley and James Estrin describe a unique care program at the Hebrew Home in Riverdale, N.Y., to address ""sundowning,"" the tendency of patients with Alzheimer's disease and other forms of dementia to be struck by sleeplessness, agitation and wandering at night:",,,The New York Times,[],[],2009-06-12T18:21:42+0000,article,None,Blogs,Web Log,nyt://article/a3f4ae9e-fcdc-5540-a6a9-ff5a590026e3,166,nyt://article/a3f4ae9e-fcdc-5540-a6a9-ff5a590026e3,A Nighttime Program for Alzheimer's Care,The New Old Age,,A Nighttime Program for Alzheimer&#39;s Care,,,,By THE NEW YORK TIMES,[],The New York Times,,Alzheimer
"A diet rich in fish may help ward off dementia, a study in developing countries has found.",https://www.nytimes.com/2009/07/21/health/21fish.html,"A diet rich in fish may help ward off dementia, a study in developing countries has found.",Many studies have suggested that a diet rich in fish is good for the heart. Now there is new evidence that such a diet may ward off dementia as well. One of the largest efforts to document a connection  and the first such study undertaken in the developing world  has found that older adults in Asia and Latin America were less likely to develop dementia if they regularly consumed fish.,,,The New York Times,[],"[{'name': 'subject', 'value': 'Dementia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Fish and Other Marine Life', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 5, 'major': 'N'}]",2009-07-21T19:42:45+0000,article,Science,Health,News,nyt://article/93dbfc3c-fb99-5acd-a580-e856499c2647,279,nyt://article/93dbfc3c-fb99-5acd-a580-e856499c2647,Aging: Eating Fish May Ward Off Dementia,Vital Signs,,Large Study Points to the Brain Benefits of Eating Fish,,,,By Roni Caryn Rabin,"[{'firstname': 'Roni', 'middlename': 'Caryn', 'lastname': 'Rabin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Difficulty making decisions about what to remember may be a sign of impending Alzheimer’s disease, a new study reports.",https://www.nytimes.com/2009/05/05/health/05agin.html,"Difficulty making decisions about what to remember may be a sign of impending Alzheimer’s disease, a new study reports.","Even before they begin to have serious problems with their memory over all, people in the earliest stages of Alzheimer’s disease appear to have trouble making good decisions about what to remember, a new study reports.",D,6,The New York Times,[],"[{'name': 'subject', 'value': 'Elderly', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}]",2009-05-04T17:54:32+0000,article,Science,Health,News,nyt://article/87a0fea5-165c-5948-a90d-25203d1d16cf,225,nyt://article/87a0fea5-165c-5948-a90d-25203d1d16cf,Aging: Prelude to Alzheimer’s Memory Trouble,Vital Signs,,Aging: Prelude to Alzheimer’s Memory Trouble,,,,By Eric Nagourney,"[{'firstname': 'Eric', 'middlename': None, 'lastname': 'Nagourney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
A new study reports that a series of cognitive tests may help doctors determine which early Alzheimer’s patients are likely to pose a danger behind the wheel.,https://www.nytimes.com/2009/02/24/health/24safety.html,A new study reports that a series of cognitive tests may help doctors determine which early Alzheimer’s patients are likely to pose a danger behind the wheel.,"Sooner or later, people who have Alzheimer’s disease will have to give up the keys to the car. But figuring out when poses a problem for doctors and families, because the loss of driving privileges also means less freedom and mobility.",D,6,The New York Times,[],"[{'name': 'subject', 'value': 'Elderly', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Accidents and Safety', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Automobiles', 'rank': 5, 'major': 'N'}]",2009-02-23T17:14:44+0000,article,Science,Health,News,nyt://article/446e7d4e-3e7d-5fc1-991a-ec3c0358c0b1,238,nyt://article/446e7d4e-3e7d-5fc1-991a-ec3c0358c0b1,Safety: When to Ground Alzheimer’s Drivers?,Vital Signs,,SAFETY: When to Ground Alzheimer’s Drivers?,,,,By Eric Nagourney,"[{'firstname': 'Eric', 'middlename': None, 'lastname': 'Nagourney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
A unique care program helps the agitation at night that often accompanies Alzheimer’s and other forms of dementia.,https://newoldage.blogs.nytimes.com/2009/06/12/a-nighttime-program-for-patients-with-alzheimers/,A unique care program helps the agitation at night that often accompanies Alzheimer’s and other forms of dementia.,"Cara Buckley and James Estrin describe a unique care program at the Hebrew Home in Riverdale, N.Y., to address “sundowning,” the tendency of patients with Alzheimer’s disease and other forms of dementia to be struck by sleeplessness, agitation and wandering at night:",,,The New York Times,[],[],2009-06-12T18:21:42+0000,article,Science,Health,News,nyt://article/deb5fd5b-6f83-5220-96e6-754221ef234c,163,nyt://article/deb5fd5b-6f83-5220-96e6-754221ef234c,A Nighttime Program for Alzheimer’s Care,The New Old Age,,,,,,By The New York Times,[],The New York Times,,Alzheimer
A premium channel’s health campaign will be available for all cable subscribers.,https://www.nytimes.com/2009/05/03/arts/television/03jens.html,A premium channel’s health campaign will be available for all cable subscribers.,"HBO, the pay-cable home to blood-sucking 173-year-olds, polygamous Mormons and stressed-out, therapy-seeking C.E.O.’s, is not the usual place for explanations of amyloid plaques, computer-rendered brain-imaging scans or distressing tales of a woman told she can never drive again. But as it does every few years, HBO will soon intrude on its largely fiction-oriented lineup of series and second-run Hollywood movies to deliver five prime hours of a multimillion-dollar public service health campaign. Starting May 10, in its most far-reaching initiative yet, HBO tackles Alzheimer’s disease. ",AR,11,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/05/03/arts/03jens_600.jpg', 'height': 322, 'width': 600, 'legacy': {'xlarge': 'images/2009/05/03/arts/03jens_600.jpg', 'xlargewidth': 600, 'xlargeheight': 322}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/05/03/arts/03jens_600.jpg', 'height': 322, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/05/03/arts/03jens_395.jpg', 'height': 217, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/05/03/arts/03jens_75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/05/03/arts/03jens_75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'organizations', 'value': 'Home Box Office', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 4, 'major': 'N'}]",2009-05-01T16:26:53+0000,article,0,Arts,News,nyt://article/938680ae-8441-51d7-aaf0-2d585e38bf3a,1230,nyt://article/938680ae-8441-51d7-aaf0-2d585e38bf3a,HBO Puts Alzheimer’s Under the Microscope,Television,,HBO Puts Alzheimer’s Under the Microscope,,,,By Elizabeth Jensen,"[{'firstname': 'Elizabeth', 'middlename': None, 'lastname': 'Jensen', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Television,Alzheimer
"Dr. Daniel Silverman addresses the issues of cancer treatment, memory loss, Alzheimer’s disease and attention deficit disorder.",https://consults.blogs.nytimes.com/2009/08/17/a-writer-with-chemo-brain-and-attention-deficit-disorder/,"Dr. Daniel Silverman addresses the issues of cancer treatment, memory loss, Alzheimer’s disease and attention deficit disorder.","Personal Health columnist Jane Brody recently wrote about chemo brain, the sometimes prolonged mental fogginess that can follow cancer treatments, in “The Fog That Follows Chemotherapy” and “Taking Steps to Cope With Chemo Brain.” Dr. Daniel Silverman, a leading researcher in the field and co-author with Idelle Davidson of “Your Brain After Chemo” joined the Consults blog to answer readers’ questions. Here, Dr. Silverman responds to two readers’ concerns about chemotherapy, Alzheimer’s disease and attention deficit disorder.",,,The New York Times,[],[],2009-08-17T15:07:02+0000,article,,Health,,nyt://article/4af0d006-c38a-5d42-8329-65489477989c,1542,nyt://article/4af0d006-c38a-5d42-8329-65489477989c,Can Chemotherapy Lead to Alzheimer’s?,Consults,,,,,,By The New York Times,[],The New York Times,,Alzheimer
A program at the Museum of Modern Art provides evidence that visual art stimulates the mind.,https://www.nytimes.com/2009/03/19/arts/artsspecial/19MENTAL.html,A program at the Museum of Modern Art provides evidence that visual art stimulates the mind.,"KAREN HENES was only 61 when her Alzheimer’s disease was diagnosed in 2007, but she was determined not to let it crush her spirit. “It is a tough disease for a lot of reasons,” said Mrs. Henes, a former financial planner who lives in Croton-on-Hudson, N.Y., with her husband, Michael. “One, you forget things, and two, there is no cure.” ",F,4,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/03/19/arts/artsspecial/19mental.span.jpg', 'height': 381, 'width': 600, 'legacy': {'xlarge': 'images/2009/03/19/arts/artsspecial/19mental.span.jpg', 'xlargewidth': 600, 'xlargeheight': 381}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/03/19/arts/artsspecial/19mental.span.jpg', 'height': 381, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/03/19/arts/artsspecial/19mental.75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/03/19/arts/artsspecial/19mental.75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'organizations', 'value': 'Museum of Modern Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}]",2009-03-12T22:08:20+0000,article,SpecialSections,Arts,News,nyt://article/9c70294d-8c04-52c4-ac37-fbf137c33968,1171,nyt://article/9c70294d-8c04-52c4-ac37-fbf137c33968,Keeping Those With Alzheimer’s Engaged,,,Keeping Those With Alzheimer’s Engaged,,,,By Karen Jones,"[{'firstname': 'Karen', 'middlename': None, 'lastname': 'Jones', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Arts,Alzheimer
