abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
Editorial on study that found participation in mentally demanding leisure activities late in life seems to provide protection against Alzheimer's disease and other forms of dementia,https://www.nytimes.com/2003/06/24/opinion/checkmating-alzheimer-s.html,Editorial on study that found participation in mentally demanding leisure activities late in life seems to provide protection against Alzheimer's disease and other forms of dementia,"Can regular games of bridge or chess or playing a musical instrument ward off the onset of Alzheimer's disease and other forms of dementia? That is the provocative implication of a study published in the prestigious New England Journal of Medicine last week. If the findings hold up in more rigorous follow-up inquiries, the day may yet come when doctors will routinely recommend regular mental activity to ward off dementia just as they recommend regular physical exercise to ward off obesity and heart disease.",A,30,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 3, 'major': 'N'}]",2003-06-24T05:00:00+0000,article,Editorial Desk,Opinion,Editorial,nyt://article/a27f5363-e098-5ef2-bed4-b2d086cb98d5,336,nyt://article/a27f5363-e098-5ef2-bed4-b2d086cb98d5,Checkmating Alzheimer's,,,Checkmating Alzheimer's,,,,,[],,,Alzheimer
"New York City places lien against estate of Gloria L Brown, 68-year-old woman with Alzheimer's disease who wandered out of her apartment in November 2001 and was found dead along banks of East River four days later; seeks to collect nearly $300,000 it spent to care for her; outrages Brown's family, which sued city, charging that Social Services Dept was responsible for administering in-home care for Brown and was criminally negligent for providing only fraction of round-the-clock care her doctor demanded; advocates for Medicaid recipients say city is using unfortunate loophole meant to protect low-income patients; city insists it is required under state and federal law to recoup money from certain long-term Medicaid patients; photo (M)",https://www.nytimes.com/2003/07/31/nyregion/city-files-lien-against-estate-after-family-sues-in-death.html,"New York City places lien against estate of Gloria L Brown, 68-year-old woman with Alzheimer's disease who wandered out of her apartment in November 2001 and was found dead along banks of East River four days later; seeks to collect nearly $300,00...","Before 6 a.m. on a frigid morning in November 2001, Gloria I. Brown, a 68-year-old woman with Alzheimer's disease, wandered out of her apartment in the Bronx. Her body was discovered four days later, in Manhattan, along the banks of the East River; a coroner's report said she had died of hypothermia.",B,3,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'BROWN, GLORIA L', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Home Health Care', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'LIENS', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Medicaid', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 8, 'major': 'N'}]",2003-07-31T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/33bb898c-f461-5a73-bd3c-9d842848353d,725,nyt://article/33bb898c-f461-5a73-bd3c-9d842848353d,City Files Lien Against Estate After Family Sues in Death,,,City Files Lien Against Estate After Family Sues in Death,,,,By Paul von Zielbauer,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Market for memory enhancers is growing as baby boomers age and become concerned about their future; pace of brain research is accelerating; Dr Paul R Solomon, Williams College psychology professor, holds that research in achieving some success in identifying brain processes and biochemical pathways involved in memory collection and storage; drug companies also see economic benefit in development of drugs suited for population with growing interest in retaining memory necessary for autonomy as they age; several drugs being tested are discussed; photo (M)",https://www.nytimes.com/2003/07/29/health/the-race-for-a-pill-to-save-memory.html,"Market for memory enhancers is growing as baby boomers age and become concerned about their future; pace of brain research is accelerating; Dr Paul R Solomon, Williams College psychology professor, holds that research in achieving some success in ...","They are called smart pills or brain boosters or, to use the preferred pharmaceutical term, cognitive enhancers.",F,6,The New York Times,[],"[{'name': 'organizations', 'value': 'Williams College', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'SOLOMON, PAUL', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 9, 'major': 'N'}]",2003-07-29T05:00:00+0000,article,Health & Fitness,Health,News,nyt://article/637577dd-6e57-57eb-b6cf-8a5323d3e12c,983,nyt://article/637577dd-6e57-57eb-b6cf-8a5323d3e12c,The Race for a Pill To Save Memory,,,The Race for a Pill To Save Memory,,,,By David Tuller,"[{'firstname': 'David', 'middlename': None, 'lastname': 'Tuller', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Families of people suffering from Alzheimer's disease are cautiously optimistic about new drug that a study suggests may have modest effect in alleviating symptoms of advanced Alzheimer's disease; drug, memantine, is not a cure and does not reverse disease; Forest Laboratories, which has licensed it, has applied to FDA to market it and does not expect to hear anything until fall; drug is sold in Europe, and FDA generally allows patients to import unapproved drugs for their personal use if there is no approved treatment for their condition and they can supply name and address of doctor who will approve treatment; there are plenty of Internet companies ready to fill demand; photos (L)",https://www.nytimes.com/2003/06/15/us/families-embracing-an-alzheimer-drug-that-is-unapproved.html,"Families of people suffering from Alzheimer's disease are cautiously optimistic about new drug that a study suggests may have modest effect in alleviating symptoms of advanced Alzheimer's disease; drug, memantine, is not a cure and does not revers...","Charles Baron watched for eight years as his wife, Betty, once lively and vibrant, a leader in her St. Louis community, slipped away, lost to the ravages of Alzheimer's disease. He tried everything to slow her decline -- prescription drugs, nutritional supplements, diet, exercise.",1,1,The New York Times,[],"[{'name': 'organizations', 'value': 'FOREST LABORATORIES', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Food and Drug Administration', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'MEMANTINE (DRUG)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 6, 'major': 'N'}]",2003-06-15T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/22ede151-d7f3-5243-bed8-b673ba4e400e,1712,nyt://article/22ede151-d7f3-5243-bed8-b673ba4e400e,Families Embracing An Alzheimer Drug That Is Unapproved,,,Families Embracing An Alzheimer Drug That Is Unapproved,,,,By Gina Kolata,"[{'firstname': 'Gina', 'middlename': None, 'lastname': 'Kolata', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Texas University Southwestern Medical Center Dr Gloria Lena Vega publishes study in Archives of Neurology that indentifies possible link between use of statins, often prescribed for high cholesterol, and potential benefits in reducing brain cholesterol, which is essential to production of plaques that effect Alzheimer's disease; more research is needed to determine if statin therapy can prevent or slow disease; drawing (S)",https://www.nytimes.com/2003/04/29/health/vital-signs-prevention-cholesterol-drug-and-alzheimer-s.html,"Texas University Southwestern Medical Center Dr Gloria Lena Vega publishes study in Archives of Neurology that indentifies possible link between use of statins, often prescribed for high cholesterol, and potential benefits in reducing brain choles...","Statins, used by millions of people with high cholesterol levels, may also have potential as a medication for Alzheimer's disease, a new study reports.",F,6,The New York Times,[],"[{'name': 'organizations', 'value': 'ARCHIVES OF NEUROLOGY', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'University of Texas Southwestern Medical Center', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'VEGA, GLORIA LENA', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Heart', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Statins (Cholesterol-Lowering Drugs)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Cholesterol', 'rank': 9, 'major': 'N'}]",2003-04-29T05:00:00+0000,article,Health & Fitness,Health,News,nyt://article/b8c26610-514f-5ab7-ad87-926f4d287eb4,261,nyt://article/b8c26610-514f-5ab7-ad87-926f4d287eb4,Cholesterol Drug and Alzheimer's,VITAL SIGNS: PREVENTION,,VITAL SIGNS: PREVENTION; Cholesterol Drug and Alzheimer's,,,,By Eric Nagourney,"[{'firstname': 'Eric', 'middlename': None, 'lastname': 'Nagourney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Study finds anti-inflammatory drugs do not slow Alzheimer's disease; Dr Paul S Aisen, lead researcher, reports patients with mild-to-moderate Alzheimer's who took over-the-counter drug naproxen (Aleve) or prescription drug rofecoxib (Vioxx) for year saw their symptoms continue to progress at same rate as patients who took placebos, article in Journal of American Medical Association (M)",https://www.nytimes.com/2003/06/04/us/study-says-drug-group-can-t-help-alzheimer-s.html,"Study finds anti-inflammatory drugs do not slow Alzheimer's disease; Dr Paul S Aisen, lead researcher, reports patients with mild-to-moderate Alzheimer's who took over-the-counter drug naproxen (Aleve) or prescription drug rofecoxib (Vioxx) for ye...","Anti-inflammatory drugs do not live up to their promise as a treatment for Alzheimer's disease, a study being published today finds.",A,26,The New York Times,[],"[{'name': 'organizations', 'value': 'Journal of the American Medical Assn', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'AISEN, PAUL S', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'ALEVE (DRUG)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'ROFECOXIB (DRUG)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'NAPROXEN (DRUG)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Vioxx (Drug)', 'rank': 8, 'major': 'N'}]",2003-06-04T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/56ab11f6-ded4-5b20-b594-4b0b760571cd,708,nyt://article/56ab11f6-ded4-5b20-b594-4b0b760571cd,Study Says Drug Group Can't Help Alzheimer's,,,Study Says Drug Group Can't Help Alzheimer's,,,,By Mary Duenwald,"[{'firstname': 'Mary', 'middlename': None, 'lastname': 'Duenwald', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Spread of mysterious respiratory illness to number of Asian countries and Canada leads World Health Organization to declare 'worldwide health threat'; little is known about ailment, called severe acute respiratory syndrome, or SARS; photo (M)",https://www.nytimes.com/2003/03/18/health/vital-signs-aging-closing-in-on-root-of-alzheimer-s.html,"Spread of mysterious respiratory illness to number of Asian countries and Canada leads World Health Organization to declare 'worldwide health threat'; little is known about ailment, called severe acute respiratory syndrome, or SARS; photo (M)","Some studies have indicated that people who take over-the-counter drugs like ibuprofen for several years are at lower risk for developing Alzheimer's disease. Now, a new report suggests why that may be the case.",F,6,The New York Times,[],"[{'name': 'glocations', 'value': 'Canada', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Far East, South and Southeast Asia and Pacific Areas', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'World Health Organization', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'ALTMAN, LAWRENCE K', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Respiratory Diseases', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Epidemics', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'SEVERE ACUTE RESPIRATORY SYNDROME (SARS)', 'rank': 7, 'major': 'N'}]",2003-03-18T05:00:00+0000,article,Health & Fitness,Health,News,nyt://article/c0614b47-9886-5ee1-b19f-8ebb7d100137,204,nyt://article/c0614b47-9886-5ee1-b19f-8ebb7d100137,Closing In on Root of Alzheimer's,VITAL SIGNS: AGING,,VITAL SIGNS: AGING; Closing In on Root of Alzheimer's,,,,By Eric Nagourney,"[{'firstname': 'Eric', 'middlename': None, 'lastname': 'Nagourney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Responsible Party article on Eric Dishman,https://www.nytimes.com/2003/07/20/business/responsible-party-eric-dishman-exploring-technology-s-caring-side.html,Responsible Party article on Eric Dishman,"ERIC DISHMAN sees a health care crisis looming. As the baby-boom generation ages, the number of people suffering from Alzheimer's disease is expected to increase sharply; some researchers predict 14 million cases by 2050, versus 4 million today. Each case means a person in need of diligent care and attention.",3,2,The New York Times,[],"[{'name': 'organizations', 'value': 'Intel Corp', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'DISHMAN, ERIC', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Security and Warning Systems', 'rank': 5, 'major': 'N'}]",2003-07-20T05:00:00+0000,article,Money and Business/Financial Desk,Business Day,News,nyt://article/213ce29c-65ad-51fb-86cf-56ee1c835656,396,nyt://article/213ce29c-65ad-51fb-86cf-56ee1c835656,Exploring Technology's Caring Side,RESPONSIBLE PARTY: ERIC DISHMAN,,RESPONSIBLE PARTY: ERIC DISHMAN; Exploring Technology's Caring Side,,,,By Campbell Robertson,"[{'firstname': 'Campbell', 'middlename': None, 'lastname': 'Robertson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Researchers ask if prevailing hypothesis about Alzheimer's disease--that it is disease of brain-cell death--is correct; cite accumulating evidence that memory starts to fail long before brain cells die, and that the disease, with its memory loss, begins as an interruption of signaling between living and healthy brain cells; if researchers are right, it may be possible to stop Alzheimer's, and reverse memory loss, if treatments begin before brain cells die; photo of Dr Eliezer Masliah, whose finding that Alzheimer's is disease of damaged synapse connections has led to possible treatment strategies (M)",https://www.nytimes.com/2003/01/14/science/new-ideas-energize-alzheimer-s-battle.html,"Researchers ask if prevailing hypothesis about Alzheimer's disease--that it is disease of brain-cell death--is correct; cite accumulating evidence that memory starts to fail long before brain cells die, and that the disease, with its memory loss, ...","The clinical signs of Alzheimer's disease are all too familiar -- the erosion of memory for recent, then distant events, the declining ability to reason or to think.",F,1,The New York Times,[],"[{'name': 'persons', 'value': 'MASLIAH, ELIEZER', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 5, 'major': 'N'}]",2003-01-14T05:00:00+0000,article,Science Desk,Science,News,nyt://article/8df4c53f-49e4-5c56-8bf5-463216802deb,1926,nyt://article/8df4c53f-49e4-5c56-8bf5-463216802deb,New Ideas Energize Alzheimer's Battle,,,New Ideas Energize Alzheimer's Battle,,,,By Gina Kolata,"[{'firstname': 'Gina', 'middlename': None, 'lastname': 'Kolata', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Ron Wertheimer reviews made-for-TV movie A Time to Remember, directed by John Putch and starring Dana Delaney and Doris Roberts; also reviews The Wonderful World of Disney television movie Eloise at Christmastime starring Sofia Vassilieva (M)",https://www.nytimes.com/2003/11/21/movies/tv-weekend-seeking-a-reconciliation-while-racing-the-alzheimer-s-clock.html,"Ron Wertheimer reviews made-for-TV movie A Time to Remember, directed by John Putch and starring Dana Delaney and Doris Roberts; also reviews The Wonderful World of Disney television movie Eloise at Christmastime starring Sofia Vassilieva (M)",Here is a tear-jerker that earns its tears.,E,28,The New York Times,[],"[{'name': 'persons', 'value': 'VASSILIEVA, SOFIA', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Roberts, Doris', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Delaney, Dana', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Putch, John', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'TIME TO REMEMBER, A (TV PROGRAM)', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'ELOISE AT CHRISTMASTIME (TV PROGRAM)', 'rank': 8, 'major': 'N'}, {'name': 'creative_works', 'value': 'WONDERFUL WORLD OF DISNEY, THE (TV PROGRAM)', 'rank': 9, 'major': 'N'}]",2003-11-21T05:00:00+0000,article,"Movies, Performing Arts/Weekend Desk",Movies,News,nyt://article/189eb6ea-95fb-53b4-85cd-ed5e39deba3f,797,nyt://article/189eb6ea-95fb-53b4-85cd-ed5e39deba3f,Seeking a Reconciliation While Racing the Alzheimer's Clock,TV WEEKEND,,TV WEEKEND; Seeking a Reconciliation While Racing the Alzheimer's Clock,,,,By Ron Wertheimer,"[{'firstname': 'Ron', 'middlename': None, 'lastname': 'Wertheimer', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Scientists develop technique, using computer analyses of brain scans, that allows them to watch progression of Alzheimer's disease in brains of living patients; research, published in Journal of Neuroscience, could aid in evaluating effectiveness of drugs and in early identification of people at highest risk for developing the disease (M)",https://www.nytimes.com/2003/02/06/us/new-method-aids-evaluation-of-alzheimer-s-drugs.html,"Scientists develop technique, using computer analyses of brain scans, that allows them to watch progression of Alzheimer's disease in brains of living patients; research, published in Journal of Neuroscience, could aid in evaluating effectiveness ...","Scientists have developed a technique that allows them to watch the destruction by Alzheimer's disease travel through the brains of living patients ''like a flow of lava,'' as one researcher put it.",A,30,The New York Times,[],"[{'name': 'organizations', 'value': 'Journal of Neuroscience', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 6, 'major': 'N'}]",2003-02-06T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/aa198944-503d-56b4-ac16-db2994b0d6f1,419,nyt://article/aa198944-503d-56b4-ac16-db2994b0d6f1,New Method Aids Evaluation of Alzheimer's Drugs,,,New Method Aids Evaluation of Alzheimer's Drugs,,,,By Erica Goode,"[{'firstname': 'Erica', 'middlename': None, 'lastname': 'Goode', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Images derived from MRI scans show progressive damage of Alzheimer's disease in human brain (S),https://www.nytimes.com/2003/02/11/health/images-map-the-destructive-path-of-alzheimer-s-through-the-brain.html,Images derived from MRI scans show progressive damage of Alzheimer's disease in human brain (S),"Computer images show the progressive damage of Alzheimer's disease in the human brain. The images are derived from M.R.I. scans of 12 patients, made over two years. Researchers used computers to synthesize the data, creating one generalized view of the diseases progress. The sequence shows that areas involved with memory were damaged first, then structures involved with emotion and control of behavior.",F,6,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Magnetic Resonance Imagers', 'rank': 3, 'major': 'N'}]",2003-02-11T05:00:00+0000,article,Health & Fitness,Health,News,nyt://article/164952a9-281f-5fc7-b197-c273e4fe76e0,62,nyt://article/164952a9-281f-5fc7-b197-c273e4fe76e0,Images Map the Destructive Path of Alzheimer's Through the Brain,,,Images Map the Destructive Path of Alzheimer's Through the Brain,,,,,[],,,Alzheimer
"St Louis Rams Coach Mike Martz, whose mother has Alzheimer's disease, will address Congressional subcommittee on behalf of Alzheimer's Foundation, which seeks financing for disease that afflicts nearly four million Americans; San Francisco 49ers receiver Terrell Owens, whose grandmother has disease, will also speak; photo (M)",https://www.nytimes.com/2003/03/30/sports/pro-football-for-rams-coach-martz-battle-against-alzheimer-s-disease-personal.html,"St Louis Rams Coach Mike Martz, whose mother has Alzheimer's disease, will address Congressional subcommittee on behalf of Alzheimer's Foundation, which seeks financing for disease that afflicts nearly four million Americans; San Francisco 49ers r...","On good days, Mike Martz would visit his mother, Betty, and they would laugh and talk about things like pruning. He believes he got his curious mind from her. Other times, Martz would open the front door to his mother's San Diego home not knowing what the day would bring. The last time he saw her, six years ago, the visit was wrenching.",8,4,The New York Times,[],"[{'name': 'organizations', 'value': 'San Francisco 49ers', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'St Louis Rams', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': ""ALZHEIMER'S FOUNDATION"", 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Martz, Mike', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Owens, Terrell', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Coaches and Managers', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Football', 'rank': 9, 'major': 'N'}]",2003-03-30T05:00:00+0000,article,Sports Desk,Sports,News,nyt://article/d291e158-0a62-5f94-957a-c1d8d3ff5be3,1003,nyt://article/d291e158-0a62-5f94-957a-c1d8d3ff5be3,"For Rams Coach Martz, the Battle Against Alzheimer's Disease Is Personal",PRO FOOTBALL,,"PRO FOOTBALL; For Rams Coach Martz, the Battle Against Alzheimer's Disease Is Personal",,,,By Damon Hack,"[{'firstname': 'Damon', 'middlename': None, 'lastname': 'Hack', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Large study reported in AMA Journal finds that hormone treatment doubles risk of Alzheimer's disease and other forms of dementia in women who began treatment at age 65 or older; latest bad news about hormone therapy comes from four-year experiment involving 4,532 women at 39 medical centers, half taking placebos and half Prempro, estrogen-progestin combination that is most widely prescribed form of therapy; 40 cases of dementia developed after four years in hormone group and 21 in placebo group; Dr Sally Shumaker, who directed study for Women's Health Initiative, says clear message is that there is no reason for older women to take combination therapy; Wyeth to add new caution label (M)",https://www.nytimes.com/2003/05/28/us/hormone-use-found-to-raise-dementia-risk.html,Large study reported in AMA Journal finds that hormone treatment doubles risk of Alzheimer's disease and other forms of dementia in women who began treatment at age 65 or older; latest bad news about hormone therapy comes from four-year experiment...,"Hormone therapy doubled the risk of Alzheimer's disease and other types of dementia in women who began the treatment at age 65 or older, a large study has found.",A,1,The New York Times,[],"[{'name': 'organizations', 'value': 'AMERICAN MEDICAL ASSN', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Wyeth', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'SHUMAKER, SALLY A', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Containers and Packaging', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': ""Women's Health Initiative"", 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Labeling and Labels', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Consumer Protection', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Menopause', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Regulation and Deregulation of Industry', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'Hormones', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'Estrogen', 'rank': 15, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 16, 'major': 'N'}, {'name': 'subject', 'value': 'PROGESTIN', 'rank': 17, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 18, 'major': 'N'}]",2003-05-28T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/48288eaa-2122-5e10-b63b-676bc40b6801,1333,nyt://article/48288eaa-2122-5e10-b63b-676bc40b6801,Hormone Use Found to Raise Dementia Risk,,,Hormone Use Found to Raise Dementia Risk,,,,By Denise Grady,"[{'firstname': 'Denise', 'middlename': None, 'lastname': 'Grady', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
