abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
"  Dr. George G. Glenner, a leading researcher into the molecular structure of the protein amyloid and its relation to Alzheimer's disease, died on Wednesday at his home in San Diego. He was 67.   The cause was systemic senile amyloidosis, said the Medical School of the University of California at San Diego, where Dr. Glenner was a senior scientist. Systemic senile amyloidosis is a rare disease caused by the protein amyloid, a form of which is also linked to Alzheimer's disease.",https://www.nytimes.com/1995/07/14/obituaries/dr-george-g-glenner-67-dies-researched-alzheimer-s-disease.html,,"Dr. George G. Glenner, a leading researcher into the molecular structure of the protein amyloid and its relation to Alzheimer's disease, died on Wednesday at his home in San Diego. He was 67.",A,22,The New York Times,[],"[{'name': 'persons', 'value': 'GLENNER, GEORGE G', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1995-07-14T05:00:00+0000,article,Obituary,Obituaries,Obituary; Biography,nyt://article/a676718c-2cef-5f3e-81f0-be0b9fd49f15,463,nyt://article/a676718c-2cef-5f3e-81f0-be0b9fd49f15,"Dr. George G. Glenner, 67, Dies; Researched Alzheimer's Disease",,,"Dr. George G. Glenner, 67, Dies; Researched Alzheimer's Disease",,,,By Wolfgang Saxon,"[{'firstname': 'Wolfgang', 'middlename': None, 'lastname': 'Saxon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  Alzheimer's disease is anything but a joke, yet jokes about Alzheimer's can be very funny. ""Complaints of a Dutiful Daughter"" is Deborah Hoffmann's funny, sad, loving, exasperated, wry and resigned account of trying to come to terms with her mother's vagrant mind. When we meet the two women, Deborah is Doris Hoffmann's only link to a muddled present and a dim past that grows darker by the hour.   Doris and Deborah always seem to enjoy each other's company, but for months this dutiful daughter has found herself trying with increasing frustration to keep her mother in the present, insisting on accuracy about dates and relationships. Sitting at a desk, fiddling with a pencil, Deborah tells the camera of her wearing compulsion to be ""the overseer"" of a woman who didn't quite recall that Deborah was her daughter or that she had ever been married.",https://www.nytimes.com/1995/06/06/arts/television-review-learning-to-live-with-alzheimer-s.html,,"Alzheimer's disease is anything but a joke, yet jokes about Alzheimer's can be very funny. ""Complaints of a Dutiful Daughter"" is Deborah Hoffmann's funny, sad, loving, exasperated, wry and resigned account of trying to come to terms with her mother's vagrant mind. When we meet the two women, Deborah is Doris Hoffmann's only link to a muddled present and a dim past that grows darker by the hour.",C,16,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'COMPLAINTS OF A DUTIFUL DAUGHTER (TV PROGRAM)', 'rank': 3, 'major': 'N'}]",1995-06-06T05:00:00+0000,article,Cultural Desk,Arts,Review,nyt://article/037e2215-ccd5-5c3e-a755-1a1630c07dd1,498,nyt://article/037e2215-ccd5-5c3e-a755-1a1630c07dd1,Learning to Live With Alzheimer's,TELEVISION REVIEW,,TELEVISION REVIEW; Learning to Live With Alzheimer's,,,,By Walter Goodman,"[{'firstname': 'Walter', 'middlename': None, 'lastname': 'Goodman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  After years of false starts, false claims and false hopes, researchers say they have produced the hallmarks of Alzheimer's disease in a mouse. The mouse model will allow testing of drugs for the disease.    Article, page A20.",https://www.nytimes.com/1995/02/09/us/alzheimer-s-disease-is-produced-in-mice.html,,"After years of false starts, false claims and false hopes, researchers say they have produced the hallmarks of Alzheimer's disease in a mouse. The mouse model will allow testing of drugs for the disease.",A,1,The New York Times,[],"[{'name': 'subject', 'value': 'NO INDEX TERMS', 'rank': 1, 'major': 'N'}]",1995-02-09T05:00:00+0000,article,National Desk,U.S.,Summary,nyt://article/ca73d77d-9211-51fa-85ac-2d00c5da3574,36,nyt://article/ca73d77d-9211-51fa-85ac-2d00c5da3574,Alzheimer's Disease Is Produced in Mice,,,Alzheimer's Disease Is Produced in Mice,,,,,[],,,Alzheimer
"  A preliminary study has found that it may be possible to use brain scans to see signs of mental deterioration in people who are developing Alzheimer's disease even though their symptoms will not become apparent for years.   The study, by Dr. Gary W. Small of the University of California at Los Angeles School of Medicine, Dr. Allen D. Roses of the Duke University School of Medicine and their colleagues, compared positron emission tomography, or PET, scans of the brains of 12 people at high risk of developing Alzheimer's disease with scans of 19 people whose risk was much lower. The subjects were in their 50's or older.",https://www.nytimes.com/1995/03/22/us/study-finds-chance-of-predicting-alzheimer-s.html,,A preliminary study has found that it may be possible to use brain scans to see signs of mental deterioration in people who are developing Alzheimer's disease even though their symptoms will not become apparent for years.,A,14,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 3, 'major': 'N'}]",1995-03-22T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/66da1b80-0835-52f2-90c8-ec2f3c0a6c91,636,nyt://article/66da1b80-0835-52f2-90c8-ec2f3c0a6c91,Study Finds Chance of Predicting Alzheimer's,,,Study Finds Chance of Predicting Alzheimer's,,,,By Gina Kolata,"[{'firstname': 'Gina', 'middlename': None, 'lastname': 'Kolata', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  After years of false starts, false claims and false hopes, researchers say they have finally produced the hallmarks of Alzheimer's disease in laboratory animals.   Researchers at Athena Neurosciences Inc. of South San Francisco, in collaboration with Eli Lilly & Company of Indianapolis, report that they have inserted a human Alzheimer's disease gene in mice. The mice seem fine when they are young but, starting in middle age, the areas of the animals' brains involved in learning and memory became riddled with plaque, the characteristic Brillo-like balls of protein that are found in the brains of patients with Alzheimer's disease. Nerve cells in the mice degenerated in these areas of the brain just as they do in Alzheimer's patients.",https://www.nytimes.com/1995/02/09/us/landmark-in-alzheimer-research-breeding-mice-with-the-disease.html,,"After years of false starts, false claims and false hopes, researchers say they have finally produced the hallmarks of Alzheimer's disease in laboratory animals.",A,20,The New York Times,[],"[{'name': 'organizations', 'value': 'Lilly, Eli, & Co', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Athena Neurosciences Inc', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Mice', 'rank': 5, 'major': 'N'}]",1995-02-09T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/1f2f6869-aff7-5fe3-981a-9c5933317bf0,1026,nyt://article/1f2f6869-aff7-5fe3-981a-9c5933317bf0,Landmark in Alzheimer Research: Breeding Mice With the Disease,,,Landmark in Alzheimer Research: Breeding Mice With the Disease,,,,By Gina Kolata,"[{'firstname': 'Gina', 'middlename': None, 'lastname': 'Kolata', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"To the Editor:         An Oct. 24 front-page article raises the question whether or not people should be informed they carry a gene that predicts the risk of Alzheimer's disease. Some highly relevant evidence comes from a study of people at risk for  Huntington's disease, a rare, untreatable midlife dementia caused by a single dominant gene that can now be identified.   ",https://www.nytimes.com/1995/11/01/opinion/l-better-to-tell-patients-of-alzheimer-s-risk-004251.html,,To the Editor:,A,22,The New York Times,[],"[{'name': 'persons', 'value': 'BAKALAR, JAMES', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Ethics', 'rank': 4, 'major': 'N'}]",1995-11-01T05:00:00+0000,article,Editorial Desk,Opinion,Letter,nyt://article/6a6f025c-86df-5416-9625-d70c83ce8089,143,nyt://article/6a6f025c-86df-5416-9625-d70c83ce8089,Better to Tell Patients Of Alzheimer's Risk,,,Better to Tell Patients Of Alzheimer's Risk,,,,,[],,,Alzheimer
  It was a rare piece of good news from the beleaguered biotechnology industry.   Scientists around the world hailed the achievement as a landmark last week when researchers from tiny Athena Neurosciences Inc. and the pharmaceuticals giant Eli Lilly & Company reported the development of a strain of laboratory mice containing the human gene associated with Alzheimer's disease.,https://www.nytimes.com/1995/02/15/business/business-technology-athena-neurosciences-makes-itself-heard-fight-against.html,,It was a rare piece of good news from the beleaguered biotechnology industry.,D,8,The New York Times,[],"[{'name': 'organizations', 'value': 'Lilly, Eli, & Co', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Athena Neurosciences Inc', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Mice', 'rank': 7, 'major': 'N'}]",1995-02-15T05:00:00+0000,article,Business/Financial Desk,Business Day,News,nyt://article/a096210c-a18a-5204-9319-04c36b45cc83,1501,nyt://article/a096210c-a18a-5204-9319-04c36b45cc83,Athena Neurosciences Makes Itself Heard in Fight Against Alzheimer's,BUSINESS TECHNOLOGY,,BUSINESS TECHNOLOGY; Athena Neurosciences Makes Itself Heard in Fight Against Alzheimer's,,,,By Lawrence M. Fisher,"[{'firstname': 'Lawrence', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"A front-page article on Oct. 24 about a test for a gene, apo E4, that predicts an increased risk of Alzheimer's disease, as well as a higher risk of heart attack, misstated the percentage of the population carrying at least one copy of the gene. It is 27 percent, not 15.   ",https://www.nytimes.com/1995/11/01/nyregion/c-corrections-004529.html,,"A front-page article on Oct. 24 about a test for a gene, apo E4, that predicts an increased risk of Alzheimer's disease, as well as a higher risk of heart attack, misstated the percentage of the population carrying at least one copy of the gene. It is 27 percent, not 15.",A,2,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Correction Stories', 'rank': 4, 'major': 'N'}]",1995-11-01T05:00:00+0000,article,Metropolitan Desk,New York,Correction,nyt://article/8e82dd56-3a27-50f1-b865-b343a6802a12,51,nyt://article/8e82dd56-3a27-50f1-b865-b343a6802a12,Corrections,,,Corrections,,,,,[],,,Alzheimer
"RONALD REAGAN and his wife, NANCY, have been named the recipients of a prize  from Harvard Medical School for their candor about the former President's fight  against Alzheimer's disease, Keren R. McGinity, a public information officer for the school, announced yesterday.         Mr. and Mrs. Reagan are the first winners of the David Mahoney Prize, given by the Harvard Mahoney Neuroscience Institute. The institute and the award were established by Mr. Mahoney, who is the chairman and chief executive of the  Charles A. Dana Foundation and the Dana Alliance for Brain Initiatives. At the foundation, he has overseen more than $25 million in grants for research on the  brain.   ",https://www.nytimes.com/1995/06/02/style/chronicle-004359.html,,"RONALD REAGAN and his wife, NANCY, have been named the recipients of a prize from Harvard Medical School for their candor about the former President's fight against Alzheimer's disease, Keren R. McGinity, a public information officer for the school, announced yesterday.",B,5,The New York Times,[],"[{'name': 'organizations', 'value': 'Harvard University', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Reagan, Ronald Wilson', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'REAGAN, NANCY  RONALD WILSONREAGAN', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Awards, Decorations and Honors', 'rank': 5, 'major': 'N'}, {'name': 'creative_works', 'value': 'CHRONICLE (TIMES COLUMN)', 'rank': 6, 'major': 'N'}]",1995-06-02T05:00:00+0000,article,Style Desk,Style,News,nyt://article/dd3ab3bb-6ade-50cc-a346-3cb38605a82e,186,nyt://article/dd3ab3bb-6ade-50cc-a346-3cb38605a82e,CHRONICLE,,,CHRONICLE,,,,By Nadine Brozan,"[{'firstname': 'Nadine', 'middlename': None, 'lastname': 'Brozan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  FOR people suffering from Alzheimer's disease who live at the Hebrew Home for the Aged in Riverdale, Thomas Balsley is designing a garden with a dual function. ""It is to be peaceful,"" said Mr. Balsley, a landscape architect in Manhattan, ""and the focus is to try to trigger positive memories from the past.""    There will be porch swings, an evocation of another era, and a water fountain, made from a fire hydrant. ""The fountain may click a memory of when they were children, playing on the streets of Manhattan,"" said Mr. Balsley, whose father died of Alzheimer's. And a boardwalk may jog memories of summers spent in Coney Island. A path embedded with Coca-Cola bottle caps loops around the garden at the home, so that people will always be able to find their way back to the entrance.",https://www.nytimes.com/1995/05/11/garden/currents-a-garden-strewn-with-memories.html,,"FOR people suffering from Alzheimer's disease who live at the Hebrew Home for the Aged in Riverdale, Thomas Balsley is designing a garden with a dual function. ""It is to be peaceful,"" said Mr. Balsley, a landscape architect in Manhattan, ""and the focus is to try to trigger positive memories from the past.""",C,3,The New York Times,[],"[{'name': 'organizations', 'value': 'Hebrew Home for the Aged', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Balsley, Thomas', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Gardens and Gardening', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'CURRENTS (TIMES COLUMN)', 'rank': 5, 'major': 'N'}]",1995-05-11T05:00:00+0000,article,Home Desk,Home & Garden,News,nyt://article/3ad40dbd-f4b9-5c44-98f8-6186d8f64e27,312,nyt://article/3ad40dbd-f4b9-5c44-98f8-6186d8f64e27,A Garden Strewn With Memories,CURRENTS,,CURRENTS; A Garden Strewn With Memories,,,,By Elaine Louie,"[{'firstname': 'Elaine', 'middlename': None, 'lastname': 'Louie', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  UNTIL very recently, the horrendous degenerative disease that killed the baseball star Lou Gehrig nearly 60 years ago was a complete mystery. Doctors recognized the symptoms of the disease, amyotrophic lateral sclerosis, or A.L.S., but they did not know what caused them.    Only now are they beginning to understand the underlying mechanisms of the malady, commonly known as Lou Gehrig's disease. And in a result to be announced this week, researchers have the first evidence that a treatment, based on their new understanding of the disease's causes, can prolong life for A.L.S. patients.",https://www.nytimes.com/1995/05/09/science/mystery-is-lifting-on-mechanisms-of-disease-that-killed-lou-gehrig.html,,"UNTIL very recently, the horrendous degenerative disease that killed the baseball star Lou Gehrig nearly 60 years ago was a complete mystery. Doctors recognized the symptoms of the disease, amyotrophic lateral sclerosis, or A.L.S., but they did not know what caused them.",C,3,The New York Times,[],"[{'name': 'organizations', 'value': 'Rhone-Poulenc Rorer', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Amyotrophic Lateral Sclerosis', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'GLUTAMATE (AMINO ACID)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': ""Parkinson's Disease"", 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'RILUZOLE (DRUG)', 'rank': 8, 'major': 'N'}]",1995-05-09T05:00:00+0000,article,Science Desk;,Science,News,nyt://article/a1ac3208-798d-5634-8424-58c5e9fbd5a9,1268,nyt://article/a1ac3208-798d-5634-8424-58c5e9fbd5a9,Mystery Is Lifting on Mechanisms Of Disease That Killed Lou Gehrig,,,Mystery Is Lifting on Mechanisms Of Disease That Killed Lou Gehrig,,,,By Gina Kolata,"[{'firstname': 'Gina', 'middlename': None, 'lastname': 'Kolata', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"To the Editor:         Anne Fennell (letter, Oct. 30) strays from her comment on smoking to enlarge  on the causes of diabetes in the United States. True, certain foods and lack of  exercise are to be considered, but they are not the prime contributors. Among the causes are obesity, gender (female), genetics, race, age. Among Arizona's Pima Indians, diabetes is present in 50 percent of females older than 34, almost all obese. HAROLD S. COLE, M.D. Bronx, Oct. 30, 1995   ",https://www.nytimes.com/1995/11/01/opinion/l-better-to-tell-patients-of-alzheimer-s-risk-causes-of-diabetes-005002.html,,To the Editor:,A,22,The New York Times,[],"[{'name': 'persons', 'value': 'COLE, HAROLD S', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Fennell, Anne', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Diabetes', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Smoking and Tobacco', 'rank': 4, 'major': 'N'}]",1995-11-01T05:00:00+0000,article,Editorial Desk,Opinion,Letter,nyt://article/abaaf31d-f2a3-5603-9f37-e4b373bad740,80,nyt://article/abaaf31d-f2a3-5603-9f37-e4b373bad740,Better to Tell Patients Of Alzheimer's Risk;Causes of Diabetes,,,Better to Tell Patients Of Alzheimer's Risk;Causes of Diabetes,,,,,[],,,Alzheimer
"  To the Editor:   William Safire should drive up to Canandaigua, N.Y., to observe the Alzheimer's wing of the local veterans hospital (column, Jan. 19).",https://www.nytimes.com/1995/01/25/opinion/l-we-owe-veterans-their-good-medical-care-alzheimer-s-patients-126895.html,,To the Editor:,A,20,The New York Times,[],"[{'name': 'persons', 'value': 'Safire, William', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Farnsworth, Beatrice', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'HEALTH INSURANCE', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Veterans', 'rank': 5, 'major': 'N'}]",1995-01-25T05:00:00+0000,article,Editorial Desk,Opinion,Letter,nyt://article/e03b9707-d798-5192-b23f-5ca2b3fdbf0a,183,nyt://article/e03b9707-d798-5192-b23f-5ca2b3fdbf0a,We Owe Veterans Their Good Medical Care; Alzheimer's Patients,,,We Owe Veterans Their Good Medical Care; Alzheimer's Patients,,,,,[],,,Alzheimer
"  WHEN trying to make sense of the rankings released last week of top holders of United States patents issued in 1994, perhaps it is wise to keep in mind Samuel Clemens's admonition that there are ""lies, damned lies and statistics.""   Both the Patent and Trademark Office and the Intellectual Property Owners, a Washington-based trade association representing corporations, have for the second year in a row anointed I.B.M. as the company receiving the most United States patents.",https://www.nytimes.com/1995/04/03/business/patents-which-companies-had-most-patents-1994-it-depends-which-set-statistics.html,,"WHEN trying to make sense of the rankings released last week of top holders of United States patents issued in 1994, perhaps it is wise to keep in mind Samuel Clemens's admonition that there are ""lies, damned lies and statistics.""",D,2,The New York Times,[],"[{'name': 'organizations', 'value': 'SCIOS NOVA INC', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'International Business Machines Corp', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'DEWITT, EDWARD', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Robberies and Thefts', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'DOORS', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'INVENTIONS AND INVENTORS', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Mice', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Genetic Engineering', 'rank': 9, 'major': 'N'}]",1995-04-03T05:00:00+0000,article,Business/Financial Desk,Business Day,News,nyt://article/12c7f36b-1251-5920-96a7-66bc2a167081,1007,nyt://article/12c7f36b-1251-5920-96a7-66bc2a167081,Patents; Which Companies Had the Most Patents in 1994? It Depends on Which Set of Statistics You Believe,,,Patents; Which Companies Had the Most Patents in 1994? It Depends on Which Set of Statistics You Believe,,,,By Teresa Riordan,"[{'firstname': 'Teresa', 'middlename': None, 'lastname': 'Riordan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  NANCY REAGAN has videotaped public service announcements for the Alzheimer's Association and the National Institute of Aging, her office announced yesterday. Her husband, former President Reagan, disclosed in November that he had Alzheimer's, the progressive, irreversible neurological disorder that affects four million Americans.",https://www.nytimes.com/1995/03/01/style/chronicle-933995.html,,"NANCY REAGAN has videotaped public service announcements for the Alzheimer's Association and the National Institute of Aging, her office announced yesterday. Her husband, former President Reagan, disclosed in November that he had Alzheimer's, the progressive, irreversible neurological disorder that affects four million Americans.",B,2,The New York Times,[],"[{'name': 'organizations', 'value': 'National Institute of Aging', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': ""ALZHEIMER'S ASSN"", 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Reagan, Nancy', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'CHRONICLE (TIMES COLUMN)', 'rank': 5, 'major': 'N'}]",1995-03-01T05:00:00+0000,article,Style Desk,Style,News,nyt://article/66445f22-47e6-5a9f-83be-2633c19cc962,122,nyt://article/66445f22-47e6-5a9f-83be-2633c19cc962,CHRONICLE,,,CHRONICLE,,,,By Nadine Brozan,"[{'firstname': 'Nadine', 'middlename': None, 'lastname': 'Brozan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"DICK CAFFERY walks around the circular hallway, past the windows with the expansive view of a day unfolding outside, past people sitting in chairs, his back stooped, his eyes fixed on a point in front him. He walks all day at the care center where he lives, or sometimes he crawls, getting down on his hands and knees and making his way around the edge of a dining area. Then he stands and walks again.

His wife of 35 years, Dolores Caffery, follows behind him. Every now and then, when she is talking, he stops walking for a moment and turns to look in her direction, his eyes cast down. She holds his face; looks directly into his eyes. ""Hi, Dick,"" she says. ""How are you? I'm right here.""",https://www.nytimes.com/1995/01/01/nyregion/lonely-restless-and-facing-years-of-a-sad-disease.html,"DICK CAFFERY walks around the circular hallway, past the windows with the expansive view of a day unfolding outside, past people sitting in chairs, his back stooped, his eyes fixed on a point in front him. He walks all day at the care center where...","DICK CAFFERY walks around the circular hallway, past the windows with the expansive view of a day unfolding outside, past people sitting in chairs, his back stooped, his eyes fixed on a point in front him. He walks all day at the care center where he lives, or sometimes he crawls, getting down on his hands and knees and making his way around the edge of a dining area. Then he stands and walks again.",13CN,1,The New York Times,[],"[{'name': 'glocations', 'value': 'Connecticut', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': ""ALZHEIMER'S RESOURCE CENTER OF CONNECTICUT"", 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'SIEGAL, ALAN (DR)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reagan, Ronald Wilson', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Fitzpatrick, Jackie', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 7, 'major': 'N'}]",1995-01-01T05:00:00+0000,article,Connecticut Weekly Desk,New York,News,nyt://article/4f5e98a6-c3e1-51b6-a6ac-3d9bd4aecae0,1946,nyt://article/4f5e98a6-c3e1-51b6-a6ac-3d9bd4aecae0,"Lonely, Restless And Facing Years Of a Sad Disease",,,"Lonely, Restless And Facing Years Of a Sad Disease",,,,By Jackie Fitzpatrick,"[{'firstname': 'Jackie', 'middlename': None, 'lastname': 'Fitzpatrick', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Connecticut,Alzheimer
